Date,Actual Price,Predictions,Volume,Signal,Position,Volume Adjusted Return,Volume Multiplier,Cumulative Market Returns,Cumulative Strategy Returns,Signal Result
2023-08-11,29397.71484375,29397.92070416527,-0.3721674663013175,0,,,1.0,,,
2023-08-12,29415.96484375,29415.325125319498,-0.580178883623668,0,0.0,0.0,1.0,1.0006207965516027,1.0,0.0
2023-08-13,29282.9140625,29281.96512399053,-0.5211395637273627,0,0.0,-0.0,1.0,0.9960949079933537,1.0,-0.0
2023-08-14,29408.443359375,29405.346348568903,-0.1736333699338468,0,0.0,0.0,1.0,1.0003649438632227,1.0,0.0
2023-08-15,29170.34765625,29170.42482154192,-0.2450448014664776,0,0.0,-0.0,1.0,0.9922658210439665,1.0,-0.0
2023-08-16,28701.779296875,28704.799109868374,-0.1249905687545515,0,0.0,-0.0,1.0,0.9763268828691642,1.0,-0.0
2023-08-17,26664.55078125,26686.556969294077,0.7158074129239198,1,0.0,-0.0,1.0,0.9070280095909877,1.0,-0.0
2023-08-18,26049.556640625,26053.8351863032,0.3469419117771029,1,1.0,-0.02306411031148714,1.0,0.8861082155221726,0.9769358896885129,-0.02306411031148714
2023-08-19,26096.205078125,26090.477563553493,-0.3494844834222889,0,1.0,0.0017907574452629138,1.0,0.8876950204064276,0.9786853449065172,0.0017907574452629138
2023-08-20,26189.583984375,26183.645013894704,-0.4324051367233574,0,0.0,0.0,1.0,0.8908714205703966,0.9786853449065172,0.0
2023-08-21,26124.140625,26120.83293267263,-0.2070195858920702,0,0.0,-0.0,1.0,0.8886452829361337,0.9786853449065172,-0.0
2023-08-22,26031.65625,26033.00376052307,-0.1481506115125608,0,0.0,-0.0,1.0,0.8854993113702634,0.9786853449065172,-0.0
2023-08-23,26431.640625,26425.041621737393,-0.019134516395242,0,0.0,0.0,1.0,0.8991052796275218,0.9786853449065172,0.0
2023-08-24,26162.373046875,26163.36546799309,-0.2330170926477054,0,0.0,-0.0,1.0,0.8899458065339101,0.9786853449065172,-0.0
2023-08-25,26047.66796875,26047.0155120685,-0.2572188383641764,0,0.0,-0.0,1.0,0.8860439699886322,0.9786853449065172,-0.0
2023-08-26,26008.462890625,26009.20188445751,-0.5884737748821316,0,0.0,-0.0,1.0,0.8847103602732725,0.9786853449065172,-0.0
2023-08-27,26089.693359375,26086.29898926937,-0.5427750548746313,0,0.0,0.0,1.0,0.8874735161573861,0.9786853449065172,0.0
2023-08-28,26106.150390625,26098.410519386878,-0.3301765437962916,0,0.0,0.0,1.0,0.8880333226368172,0.9786853449065172,0.0
2023-08-29,27727.392578125,27696.881864740208,0.6246929718566417,0,0.0,0.0,1.0,0.9431819012293018,0.9786853449065172,0.0
2023-08-30,27297.265625,27295.2609735927,-0.0524933396259516,0,0.0,-0.0,1.0,0.9285505955168972,0.9786853449065172,-0.0
2023-08-31,25931.47265625,25945.193981599867,0.1470192059432823,1,0.0,-0.0,1.0,0.8820914412591856,0.9786853449065172,-0.0
2023-09-01,25800.724609375,25797.947708809552,-0.0078211721178507,0,1.0,-0.005042060225742162,1.0,0.8776438830877451,0.9737507544554472,-0.005042060225742162
2023-09-02,25868.798828125,25865.081519331517,-0.3770953363583087,0,0.0,0.0,1.0,0.879959512690652,0.9737507544554472,0.0
2023-09-03,25969.56640625,25960.5569727251,-0.4362554748719658,0,0.0,0.0,1.0,0.8833872477598771,0.9737507544554472,0.0
2023-09-04,25812.416015625,25811.719387558962,-0.3469269137547767,0,0.0,-0.0,1.0,0.8780415808786157,0.9737507544554472,-0.0
2023-09-05,25779.982421875,25783.373122223347,-0.3253966360929292,0,0.0,-0.0,1.0,0.8769383116645838,0.9737507544554472,-0.0
2023-09-06,25753.236328125,25752.81847094054,-0.2391951686580722,0,0.0,-0.0,1.0,0.8760285098690308,0.9737507544554472,-0.0
2023-09-07,26240.1953125,26229.95813121812,-0.325731099590005,0,0.0,0.0,1.0,0.8925930281305081,0.9737507544554472,0.0
2023-09-08,25905.654296875,25909.258462525737,-0.3398184560175716,0,0.0,-0.0,1.0,0.8812131975075125,0.9737507544554472,-0.0
2023-09-09,25895.677734375,25898.609819727688,-0.6172516914433399,0,0.0,-0.0,1.0,0.880873832269329,0.9737507544554472,-0.0
2023-09-10,25832.2265625,25833.86697563299,-0.4915218316473811,0,0.0,-0.0,1.0,0.8787154613819235,0.9737507544554472,-0.0
2023-09-11,25162.654296875,25170.51850995805,-0.1431496903174366,0,0.0,-0.0,1.0,0.8559391242011662,0.9737507544554472,-0.0
