Date,Actual Price,Predictions,Volume,SMA20,SMA50,Volatility,Signal,Position,Volume Adjusted Return,Volume Multiplier,Position Size,Adjusted Return,Cumulative Market Returns,Cumulative Strategy Returns,Signal Result
2022-01-02,47345.21875,47353.587962548074,0.5510290956133564,48170.7408203125,52261.87265625,0.027126372605939156,0,0.0,-0.0,2.2,0.5,-0.0,1.013663967103443,1.0,-0.0
2022-01-03,46458.1171875,46476.04715195944,0.8172328494955539,48163.0150390625,51881.698203125,0.027476291675321948,0,0.0,-0.0,2.2,0.5,-0.0,0.9946710695562665,1.0,-0.0
2022-01-04,45897.57421875,45904.87131553747,1.307159089017575,48013.0576171875,51528.492265625,0.02505305856836714,0,0.0,-0.0,2.2,0.5,-0.0,0.9826698110461859,1.0,-0.0
2022-01-05,43569.00390625,43608.441860631356,1.0137355740713574,47808.2365234375,51196.647421875,0.02683912986609921,0,0.0,-0.0,2.2,0.5,-0.0,0.9328149812879423,1.0,-0.0
2022-01-06,43160.9296875,43168.36389435742,0.6683486681768561,47656.17578125,50852.50578125,0.02614288029435445,0,0.0,-0.0,2.2,0.5,-0.0,0.9240780878407922,1.0,-0.0
2022-01-07,41557.90234375,41577.318941228994,3.4753393011513656,47391.63203125,50544.82109375,0.026876116828839534,0,0.0,-0.0,2.2,0.5,-0.0,0.8897571764680695,1.0,-0.0
2022-01-08,41733.94140625,41726.60758560908,0.5569971019441275,47142.9783203125,50217.108359375,0.026962048063853265,0,0.0,0.0,2.2,0.5,0.0,0.8935261833323355,1.0,0.0
2022-01-09,41911.6015625,41899.16313877789,0.2049065708716335,46894.54453125,49861.396484375,0.026971915075103603,0,0.0,0.0,2.0,0.5,0.0,0.8973298979108132,1.0,0.0
2022-01-10,41821.26171875,41814.90658911316,0.7669356821683972,46538.776953125,49523.2121875,0.024403222924134334,0,0.0,-0.0,2.2,0.5,-0.0,0.8953957164491818,1.0,-0.0
2022-01-11,42735.85546875,42714.033468355665,0.4665976881123848,46244.144140625,49252.143515625,0.025275812902142,0,0.0,0.0,2.0,0.5,0.0,0.9149772233761726,1.0,0.0
2022-01-12,43949.1015625,43929.25398716329,0.8395016985446857,45902.372265625,48979.7440625,0.023808915936321468,0,0.0,0.0,2.2,0.5,0.0,0.9409528948575381,1.0,0.0
2022-01-13,42591.5703125,42606.35869676604,1.5773349712462807,45490.841015625,48705.966953125,0.024317718250101147,0,0.0,-0.0,2.2,0.5,-0.0,0.9118880695452272,1.0,-0.0
2022-01-14,43099.69921875,43092.41649177518,0.3236060345167366,45124.3330078125,48422.46734375,0.024744530190924933,0,0.0,0.0,2.0,0.5,0.0,0.9227671398401408,1.0,0.0
2022-01-15,43177.3984375,43174.07038757812,0.052931133919181,44742.7271484375,48214.62,0.024593838150216492,0,0.0,0.0,2.0,0.5,0.0,0.9244306847639662,1.0,0.0
2022-01-16,43113.87890625,43110.0144276113,0.0285337125978555,44366.4001953125,47980.596015625,0.02461515916782267,0,0.0,-0.0,2.0,0.5,-0.0,0.9230707277981864,1.0,-0.0
2022-01-17,42250.55078125,42250.75384563758,0.225522561186337,44099.4849609375,47680.637890625,0.021548401507425617,0,0.0,-0.0,2.0,0.5,-0.0,0.9045868209707526,1.0,-0.0
2022-01-18,42375.6328125,42366.757456891486,0.2632848438863028,43896.0310546875,47372.01921875,0.02118208234556243,0,0.0,0.0,2.0,0.5,0.0,0.9072648347461189,1.0,0.0
2022-01-19,41744.328125,41742.84640077289,0.2983450369248693,43624.3412109375,47066.797265625,0.020752792154647065,0,0.0,-0.0,2.0,0.5,-0.0,0.8937485636024303,1.0,-0.0
2022-01-20,40680.41796875,40683.37377889131,0.1574713521309979,43343.03984375,46735.8090625,0.021033790131994076,0,0.0,-0.0,2.0,0.5,-0.0,0.870970183480868,1.0,-0.0
2022-01-21,36457.31640625,36506.602201099566,1.334055452370676,42781.5650390625,46335.3990625,0.028775820965772775,0,0.0,-0.0,2.2,0.5,-0.0,0.7805533262702442,1.0,-0.0
2022-01-22,35030.25,35049.42593137127,1.1626052221318643,42165.8166015625,45964.039140625,0.029322161141740143,0,0.0,-0.0,2.2,0.5,-0.0,0.7499997491008615,1.0,-0.0
2022-01-23,36276.8046875,36255.32758481782,0.450497071990933,41656.7509765625,45705.561171875,0.031356698313442455,0,0.0,0.0,2.0,0.5,0.0,0.7766885595679722,1.0,0.0
2022-01-24,36654.328125,36646.37142538918,1.2739869828024393,41194.588671875,45451.27078125,0.031747172239093936,0,0.0,0.0,2.2,0.5,0.0,0.7847713589600603,1.0,0.0
2022-01-25,36954.00390625,36949.15711792299,0.4718250323925542,40863.838671875,45178.698359375,0.030545873869046784,0,0.0,0.0,2.0,0.5,0.0,0.7911874353725639,1.0,0.0
2022-01-26,36852.12109375,36864.729917717676,0.7264006836428563,40548.3982421875,44901.7390625,0.030563085598859896,0,0.0,-0.0,2.2,0.5,-0.0,0.789006118259135,1.0,-0.0
2022-01-27,37138.234375,37141.94540699021,0.3997240037976695,40327.41484375,44634.4078125,0.029906248243113834,0,0.0,0.0,2.0,0.5,0.0,0.7951318207349074,1.0,0.0
2022-01-28,37784.33203125,37772.61596068156,0.254010520615186,40129.934375,44436.65203125,0.03026657514106475,0,0.0,0.0,2.0,0.5,0.0,0.8089648102249097,1.0,0.0
2022-01-29,38138.1796875,38130.858248067394,-0.0082724210837655,39941.26328125,44254.54953125,0.030365790456150673,0,0.0,0.0,2.0,0.5,0.0,0.8165407097234125,1.0,0.0
2022-01-30,37917.6015625,37920.798378658634,-0.1408858417665382,39746.0802734375,44025.65140625,0.03036345945531752,0,0.0,-0.0,2.0,0.5,-0.0,0.8118181188653074,1.0,-0.0
2022-01-31,38483.125,38469.92119094168,0.1758088639308904,39533.44375,43793.3471875,0.030084958939761753,0,0.0,0.0,2.0,0.5,0.0,0.8239260095094124,1.0,0.0
2022-02-01,38743.2734375,38726.455840087365,0.1526083223244621,39273.15234375,43633.463046875,0.02920582083549605,0,0.0,0.0,2.0,0.5,0.0,0.8294958031264713,1.0,0.0
2022-02-02,36952.984375,36961.90708226639,0.0936848548427596,38991.223046875,43440.270078125,0.03008451903577753,0,0.0,-0.0,2.0,0.5,-0.0,0.7911656071474813,1.0,-0.0
2022-02-03,37154.6015625,37136.42364197468,0.0643791401339834,38693.9681640625,43205.42765625,0.029908659583045775,0,0.0,0.0,2.0,0.5,0.0,0.7954822431988775,1.0,0.0
2022-02-04,41500.875,41426.19842135918,0.6269712276363392,38610.1419921875,43082.136640625,0.04079104971879344,0,0.0,0.0,2.2,0.25,0.0,0.8885362176252302,1.0,0.0
2022-02-05,41441.1640625,41428.12792581794,0.1195591880927378,38526.50625,42986.91703125,0.04079103867409416,0,0.0,-0.0,2.0,0.25,-0.0,0.8872578028795867,1.0,-0.0
2022-02-06,42412.43359375,42386.976372803016,-0.0629728032043044,38534.600390625,42898.19015625,0.04089237977167012,0,0.0,0.0,2.0,0.25,0.0,0.9080527416752507,1.0,0.0
2022-02-07,43840.28515625,43818.26061133423,0.5869186882885822,38607.8330078125,42840.855546875,0.04154175396643684,0,0.0,0.0,2.2,0.25,0.0,0.9386231290869386,1.0,0.0
2022-02-08,44118.4453125,44116.35602950684,0.8176368561567087,38726.5388671875,42785.61890625,0.04134410366301137,0,0.0,0.0,2.2,0.25,0.0,0.9445785546804571,1.0,0.0
2022-02-09,44338.796875,44325.81654386052,0.3063697422757885,38909.4578125,42693.662578125,0.040774086362040815,0,0.0,0.0,2.0,0.25,0.0,0.9492962948218774,1.0,0.0
2022-02-10,43565.11328125,43574.941892224015,0.7689018345815863,39264.84765625,42592.394609375,0.032331283293542554,0,0.0,-0.0,2.2,0.25,-0.0,0.9327316827738344,1.0,-0.0
2022-02-11,42407.9375,42424.10142734883,0.4992112705885299,39633.73203125,42424.862578125,0.031446882771195214,0,0.0,-0.0,2.2,0.5,-0.0,0.9079564800389669,1.0,-0.0
2022-02-12,42244.46875,42240.73174782294,0.0415469990778871,39932.115234375,42253.308046875,0.030994841283256122,0,0.0,-0.0,2.0,0.5,-0.0,0.9044566043176737,1.0,-0.0
2022-02-13,42197.515625,42190.410100289475,-0.1357884846899957,40209.274609375,42088.661171875,0.031056286093144845,0,0.0,-0.0,2.0,0.5,-0.0,0.9034513351012251,1.0,-0.0
2022-02-14,42586.91796875,42578.0102806325,0.180646882050356,40490.9203125,41924.20921875,0.0310583748943216,0,0.0,0.0,2.0,0.5,0.0,0.9117884625870919,1.0,0.0
2022-02-15,44575.203125,44546.55385794504,0.2791138976034473,40877.0744140625,41802.904921875,0.03214312364392684,0,0.0,0.0,2.0,0.25,0.0,0.954357766783564,1.0,0.0
2022-02-16,43961.859375,43975.71539312368,0.1268225906486235,41218.2556640625,41730.365,0.03258030291101106,0,0.0,-0.0,2.0,0.25,-0.0,0.9412260403867332,1.0,-0.0
2022-02-17,40538.01171875,40594.00676369037,0.4623870332838757,41355.9396484375,41612.231015625,0.037824523748329286,0,0.0,-0.0,2.0,0.25,-0.0,0.8679212571451899,1.0,-0.0
2022-02-18,40030.9765625,40046.31878044957,0.3097035110589198,41450.5794921875,41469.288046875,0.0379828680141233,0,0.0,-0.0,2.0,0.25,-0.0,0.8570656041032385,1.0,-0.0
2022-02-19,40122.15625,40128.98068395437,-0.1880423894004535,41560.8072265625,41345.602265625,0.03792641645316796,0,0.0,0.0,2.0,0.25,0.0,0.859017766669823,1.0,0.0
2022-02-20,38431.37890625,38455.51901119248,0.0513312341494584,41558.219921875,41160.49359375,0.039148634901410295,1,0.0,-0.0,2.0,0.25,-0.0,0.8228181225451616,1.0,-0.0
2022-02-21,37075.28125,37095.09225152701,0.6201182237818351,41474.8203125,40955.09484375,0.03992428451235773,0,1.0,-0.07762965911339735,2.2,0.25,-0.019407414778349338,0.7937839905608405,0.9805925852216507,-0.03528620868790788
2022-02-22,38286.02734375,38275.17822380857,0.4232101747994395,41541.4724609375,40791.653046875,0.03915888633282564,0,0.0,0.0,2.0,0.25,0.0,0.819706136892578,0.9805925852216507,0.0
2022-02-23,37296.5703125,37305.20522911829,0.2337461652502247,41548.5708984375,40619.63296875,0.039656263570932535,1,0.0,-0.0,2.0,0.25,-0.0,0.798521802633371,0.9805925852216507,-0.0
2022-02-24,38332.609375,38306.80128115227,1.5093636916535027,41390.1576171875,40514.905078125,0.029677333314601772,0,1.0,0.061112480809960394,2.2,0.5,0.030556240404980197,0.8207034609696287,1.0105558079950245,0.027778400368163814
2022-02-25,39214.21875,39200.39406643639,0.4779294284696285,41278.8103515625,40435.970859375,0.03026557408500251,0,0.0,0.0,2.0,0.5,0.0,0.8395787704537165,1.0105558079950245,0.0
2022-02-26,39105.1484375,39114.58258843079,0.0059407751717803,41113.44609375,40386.91578125,0.029652980628347606,0,0.0,-0.0,2.0,0.5,-0.0,0.8372435685351076,1.0105558079950245,-0.0
2022-02-27,37709.78515625,37728.338349947895,0.3169886706344213,40806.92109375,40306.43265625,0.029112275614107994,1,0.0,-0.0,2.0,0.5,-0.0,0.8073687571694435,1.0105558079950245,-0.0
2022-02-28,43193.234375,43113.102392213084,0.953368807854076,40760.660546875,40332.0653125,0.04484688680010586,0,1.0,0.3199060464350214,2.2,0.25,0.07997651160875535,0.9247697331336405,1.0913765363044339,0.1454118392886461
2022-03-01,44354.63671875,44326.8954734248,0.7864232011998236,40761.4525390625,40382.7328125,0.045244303694883116,0,0.0,0.0,2.2,0.25,0.0,0.9496354268245977,1.0913765363044339,0.0
2022-03-02,43924.1171875,43917.26064451375,0.6150598819007703,40779.402734375,40406.498046875,0.04511147876692922,0,0.0,-0.0,2.2,0.25,-0.0,0.9404179778934447,1.0913765363044339,-0.0
2022-03-03,42451.7890625,42460.82860507253,0.3958950792593806,40781.5953125,40376.551796875,0.04536410381663997,1,0.0,-0.0,2.0,0.25,-0.0,0.9088953446166584,1.0913765363044339,-0.0
2022-03-04,39137.60546875,39183.59601475726,0.5803892583989736,40626.2521484375,40307.4725,0.04869455600300272,1,1.0,-0.1717525707930817,2.2,0.25,-0.042938142698270426,0.8379384755167607,1.04451485485105,-0.07806935036049167
2022-03-05,39400.5859375,39373.6282773204,-0.0196205580520796,40486.4056640625,40233.490234375,0.04873961733645116,0,1.0,0.01343876129366084,2.0,0.25,0.00335969032341521,0.8435689030923826,1.0480241013015563,0.00671938064683042
2022-03-06,38419.984375,38414.81292601794,0.124362430626755,40278.058984375,40138.341953125,0.04891064036374675,0,0.0,-0.0,2.0,0.25,-0.0,0.8225741649491233,1.0480241013015563,-0.0
2022-03-07,38062.0390625,38060.31698258524,0.5819423770358451,39952.40078125,40037.30515625,0.047434903311618246,0,0.0,-0.0,2.2,0.25,-0.0,0.8149105343850586,1.0480241013015563,-0.0
2022-03-08,38737.26953125,38728.16414153573,0.4379465163575375,39691.1712890625,39967.03953125,0.04771492186915791,0,0.0,0.0,2.0,0.25,0.0,0.8293672591343183,1.0480241013015563,0.0
2022-03-09,41982.92578125,41938.28674292991,0.7762885137958987,39763.4169921875,39959.185390625,0.04845249263902608,0,0.0,0.0,2.2,0.25,0.0,0.898856953703088,1.0480241013015563,0.0
2022-03-10,39437.4609375,39473.12250543864,0.7135828433775482,39733.7412109375,39913.048046875,0.05040942240608851,0,0.0,-0.0,2.2,0.25,-0.0,0.8443583990493941,1.0480241013015563,-0.0
2022-03-11,38794.97265625,38816.6188770619,0.4685339636048466,39667.38203125,39875.339140625,0.05054422233412918,0,0.0,-0.0,2.0,0.25,-0.0,0.830602686494167,1.0480241013015563,-0.0
2022-03-12,38904.01171875,38920.51625762327,-0.1422947186724376,39691.013671875,39924.273046875,0.04958587553302887,0,0.0,0.0,2.0,0.25,0.0,0.8329372193484056,1.0480241013015563,0.0
2022-03-13,37849.6640625,37881.87201691032,-0.0027320028963863,39729.7328125,39980.661328125,0.04929715006283167,0,0.0,-0.0,2.0,0.25,-0.0,0.8103635729241699,1.0480241013015563,-0.0
2022-03-14,39666.75390625,39637.170763287315,0.3623276122385453,39798.769140625,40048.4603125,0.04991285634988825,0,0.0,0.0,2.0,0.25,0.0,0.8492675752337802,1.0480241013015563,0.0
2022-03-15,39338.78515625,39347.04995853831,0.3421463654587534,39900.8798828125,40102.149453125,0.04953313538182701,0,0.0,-0.0,2.0,0.25,-0.0,0.8422457446669722,1.0480241013015563,-0.0
2022-03-16,41143.9296875,41115.85596997291,1.1575375712852514,40041.4458984375,40185.94796875,0.05015621433211816,0,0.0,0.0,2.2,0.25,0.0,0.8808939971210168,1.0480241013015563,0.0
2022-03-17,40951.37890625,40943.13707368485,0.2420923499513053,40128.30390625,40267.933125,0.050006360138788584,0,0.0,-0.0,2.0,0.25,-0.0,0.8767714733700679,1.0480241013015563,-0.0
2022-03-18,41801.15625,41779.70488010372,0.8874191887708177,40263.104296875,40361.1915625,0.05013203668005298,0,0.0,0.0,2.2,0.25,0.0,0.8949652571599094,1.0480241013015563,0.0
2022-03-19,42190.65234375,42171.17366834551,0.1201834584643582,40487.14765625,40449.31796875,0.04923585548629893,0,0.0,0.0,2.0,0.25,0.0,0.9033043918388873,1.0480241013015563,0.0
2022-03-20,41247.82421875,41255.743182251696,0.1442607652340123,40389.8771484375,40511.510859375,0.03718309196792411,0,0.0,-0.0,2.0,0.25,-0.0,0.8831183852532867,1.0480241013015563,-0.0
2022-03-21,41077.99609375,41072.60683208382,0.3775813385057365,40226.0451171875,40574.71875,0.03657214739026274,0,0.0,-0.0,2.0,0.25,-0.0,0.8794823549326275,1.0480241013015563,-0.0
2022-03-22,42358.80859375,42338.65609075497,0.7617582889410461,40147.7796875,40652.232421875,0.03732407100720566,0,0.0,0.0,2.2,0.25,0.0,0.9069046272157327,1.0480241013015563,0.0
2022-03-23,42892.95703125,42878.91326386169,0.4102013117223005,40169.8380859375,40735.22609375,0.036637562888196896,0,0.0,0.0,2.0,0.25,0.0,0.9183407772320077,1.0480241013015563,0.0
2022-03-24,43960.93359375,43941.26162146605,0.7117593467734895,40411.0044921875,40875.385078125,0.03183926810024265,0,0.0,0.0,2.2,0.5,0.0,0.9412062193547616,1.0480241013015563,0.0
2022-03-25,44348.73046875,44342.92811448167,0.6873968224916799,40658.41171875,41019.26765625,0.03184418231082715,0,0.0,0.0,2.2,0.5,0.0,0.9495089736586018,1.0480241013015563,0.0
2022-03-26,44500.828125,44501.28996314065,-0.0209443582553987,40962.45390625,41079.26671875,0.030997701990468224,0,0.0,0.0,2.0,0.5,0.0,0.9527653935821345,1.0480241013015563,0.0
2022-03-27,46820.4921875,46783.83393335482,0.5619121378520574,41400.3765625,41186.85328125,0.03222974367942053,0,0.0,0.0,2.2,0.25,0.0,1.0024295399948289,1.0480241013015563,0.0
2022-03-28,47128.00390625,47120.464762370626,0.988316051105472,41819.91328125,41281.1646875,0.03220169309437688,0,0.0,0.0,2.2,0.25,0.0,1.0090133842981974,1.0480241013015563,0.0
2022-03-29,47465.73046875,47463.38710941955,0.7301681012105369,42094.053515625,41353.67359375,0.027167982730189857,0,0.0,0.0,2.2,0.5,0.0,1.0162441302146468,1.0480241013015563,0.0
2022-03-30,47062.6640625,47072.211648727316,0.6228988337578535,42475.313671875,41412.55796875,0.022484408508556163,1,0.0,-0.0,2.2,0.5,-0.0,1.007614454332845,1.0480241013015563,-0.0
2022-03-31,45538.67578125,45564.79154396693,0.8305324205261947,42812.498828125,41436.555546875,0.023696515503014406,0,1.0,-0.07124063810534514,2.2,0.5,-0.03562031905267257,0.9749857740188262,1.0106931484383044,-0.03238210822970233
2022-04-01,46281.64453125,46268.15602710389,1.0819265960475744,43181.38046875,41490.886171875,0.02372397138414079,0,0.0,0.0,2.2,0.5,0.0,0.9908927794238629,1.0106931484383044,0.0
2022-04-02,45868.94921875,45872.54697780365,0.6230397450165636,43582.3447265625,41560.10640625,0.022589536517087307,1,0.0,-0.0,2.2,0.5,-0.0,0.9820569480829475,1.0106931484383044,-0.0
2022-04-03,46453.56640625,46446.83717195739,0.41911563167125,43921.6853515625,41644.288359375,0.020760180026398838,0,1.0,0.02549075997847483,2.0,0.5,0.012745379989237415,0.9945736370573355,1.0235748166676693,0.012745379989237415
2022-04-04,46622.67578125,46623.16651164723,0.7875014081245414,44285.8798828125,41732.7915625,0.020433291514899646,1,0.0,0.0,2.2,0.5,0.0,0.9981942788974767,1.0235748166676693,0.0
2022-04-05,45555.9921875,45578.68265360329,0.6388459240351155,44506.4830078125,41792.173046875,0.01962057471394309,1,1.0,-0.05033396017981791,2.2,1.0,-0.05033396017981791,0.9753565193130459,0.9720542426044543,-0.02287907280900814
2022-04-06,43206.73828125,43243.540652308715,1.145916226147624,44619.2509765625,41764.80375,0.023325755215989223,0,1.0,-0.11345068662928033,2.2,0.5,-0.056725343314640166,0.9250588525746777,0.916914131972264,-0.05156849392240015
2022-04-07,43503.84765625,43507.572323670895,0.4548642792407631,44704.385546875,41755.643515625,0.02297190792883627,1,0.0,0.0,2.0,0.5,0.0,0.9314199820757664,0.916914131972264,0.0
2022-04-08,42287.6640625,42311.53892610609,0.5127848863449678,44709.2361328125,41790.6365625,0.02386299009181251,0,1.0,-0.06150269574754746,2.2,0.5,-0.03075134787377373,0.9053814185435882,0.8887177865296056,-0.02795577079433975
2022-04-09,42782.13671875,42782.285173280914,-0.0677209937186517,44785.9517578125,41845.659765625,0.02336499666307064,0,0.0,0.0,2.0,0.5,0.0,0.9159681077086594,0.8887177865296056,0.0
2022-04-10,42207.671875,42218.41510610562,0.0156592558118733,44842.435546875,41887.370078125,0.023586832023195402,0,0.0,-0.0,2.0,0.5,-0.0,0.9036687810215885,0.8887177865296056,-0.0
2022-04-11,39521.90234375,39567.61734552727,0.8628968650950967,44700.590234375,41909.180546875,0.026661118620873725,1,0.0,-0.0,2.2,0.5,-0.0,0.8461662946111221,0.8887177865296056,-0.0
2022-04-12,40127.18359375,40117.662769852766,0.7090821873271895,44562.3015625,41970.21859375,0.026751813071285407,0,1.0,0.03369318456429485,2.2,0.5,0.016846592282147424,0.859125402400403,0.9036896527331625,0.015315083892861292
2022-04-13,41166.73046875,41152.90794407514,0.5374869504983358,44422.59140625,42027.83265625,0.026807977144356766,0,0.0,0.0,2.2,0.5,0.0,0.8813821632122324,0.9036896527331625,0.0
2022-04-14,39935.515625,39952.774062212906,0.3633592908690808,44201.9306640625,42080.6115625,0.027308381870375483,1,0.0,-0.0,2.0,0.5,-0.0,0.8550217797179166,0.9036896527331625,-0.0
2022-04-15,40553.46484375,40546.67349437326,0.2289515324889902,44004.5625,42125.028671875,0.027631896295139305,0,1.0,0.030947351452908833,2.0,0.5,0.015473675726454417,0.8682521094763276,0.9176730533769076,0.015473675726454417
2022-04-16,40424.484375,40434.005632307875,-0.0270433334568554,43684.762109375,42149.233984375,0.024251928908216164,0,0.0,-0.0,2.0,0.5,-0.0,0.8654906299207603,0.9176730533769076,-0.0
2022-04-17,39716.953125,39728.18191227638,0.0901724419960979,43314.2095703125,42161.470078125,0.02413848589307079,1,0.0,-0.0,2.0,0.5,-0.0,0.850342343511699,0.9176730533769076,-0.0
2022-04-18,40826.21484375,40804.039278468124,0.8501727788951722,42982.2337890625,42223.798671875,0.025256357747872278,0,1.0,0.06144418413893638,2.2,0.5,0.03072209206946819,0.8740917033007297,0.945865889412423,0.027929174608607443
2022-04-19,41502.75,41494.040670077135,0.4133345499614002,42704.2380859375,42189.988984375,0.02580458322852919,0,0.0,0.0,2.0,0.5,0.0,0.8885763614874516,0.945865889412423,0.0
2022-04-20,41374.37890625,41375.356109816865,0.5441641744944147,42496.0232421875,42130.383828125,0.025045157385625193,1,0.0,-0.0,2.2,0.5,-0.0,0.8858279286871061,0.945865889412423,-0.0
2022-04-21,40527.36328125,40534.54635662616,0.9368754022072796,42208.3091796875,42062.44875,0.02478707777339664,1,1.0,-0.045038364907479235,2.2,0.5,-0.022519182453739617,0.8676932734609941,0.9245657628719759,-0.020471984048854197
2022-04-22,39740.3203125,39749.13278990864,0.5541562881850878,41901.877734375,42008.219375,0.024955698576307986,0,1.0,-0.04272408543417572,2.2,0.5,-0.02136204271708786,0.8508426363946272,0.9048151495507478,-0.019420038833716236
2022-04-23,39486.73046875,39485.46293042626,-0.0631847283339462,41553.5359375,42015.201875,0.024528300813410963,0,0.0,-0.0,2.0,0.5,-0.0,0.8454132626622951,0.9048151495507478,-0.0
2022-04-24,39469.29296875,39463.130563593004,0.0317728510889765,41195.866796875,42016.576015625,0.024444929737470276,0,0.0,-0.0,2.0,0.5,-0.0,0.8450399247436406,0.9048151495507478,-0.0
2022-04-25,40458.30859375,40442.22867985621,0.9406679393461016,40940.9826171875,42057.3425,0.02524672052899283,0,0.0,0.0,2.2,0.5,0.0,0.8662148084686163,0.9048151495507478,0.0
2022-04-26,38117.4609375,38150.481897263795,0.8950892769443152,40686.51875,42058.4509375,0.02588058225180868,0,0.0,-0.0,2.2,0.5,-0.0,0.816097120045872,0.9048151495507478,-0.0
2022-04-27,39241.12109375,39225.1326802518,0.7085370129811855,40473.382421875,42068.52796875,0.026940663561459858,0,0.0,0.0,2.2,0.5,0.0,0.8401547512435408,0.9048151495507478,0.0
2022-04-28,39773.828125,39764.523135861295,0.8604944423404262,40347.690625,42024.346015625,0.02666041167470599,0,0.0,0.0,2.2,0.5,0.0,0.8515600406657334,0.9048151495507478,0.0
2022-04-29,38609.82421875,38626.74265893762,0.7034406976228352,40139.075,42007.79328125,0.02706538349522662,0,0.0,-0.0,2.2,0.5,-0.0,0.8266386473659447,0.9048151495507478,-0.0
2022-04-30,37714.875,37727.16752306027,0.3401557282486998,39914.43515625,41986.191328125,0.027316352205203724,0,0.0,-0.0,2.0,0.5,-0.0,0.8074777310287644,0.9048151495507478,-0.0
2022-05-01,38469.09375,38467.02207034369,0.5016982884928811,39861.7947265625,41977.49296875,0.024123556575642847,0,0.0,0.0,2.2,0.5,0.0,0.8236255996071264,0.9048151495507478,0.0
2022-05-02,38529.328125,38525.646964781154,0.8094867245247507,39781.901953125,41991.08625,0.023826126944003302,0,0.0,0.0,2.2,0.5,0.0,0.8249152211809733,0.9048151495507478,0.0
2022-05-03,37750.453125,37755.12929026618,0.5185533228458596,39611.0880859375,41952.760234375,0.023232303298461182,0,0.0,-0.0,2.2,0.5,-0.0,0.8082394608144062,0.9048151495507478,-0.0
2022-05-04,39698.37109375,39666.92995362132,1.008708937057127,39599.230859375,41959.951953125,0.02549853764503691,0,0.0,0.0,2.2,0.5,0.0,0.8499445011104806,0.9048151495507478,0.0
2022-05-05,36575.140625,36620.10748041631,1.3389564716161406,39400.3146484375,41868.576171875,0.030661627393175357,0,0.0,-0.0,2.2,0.5,-0.0,0.7830759498455976,0.9048151495507478,-0.0
2022-05-06,36040.921875,36042.84853122315,1.062841940366111,39181.1365234375,41770.36703125,0.03073826029533942,0,0.0,-0.0,2.2,0.5,-0.0,0.7716382944344893,0.9048151495507478,-0.0
2022-05-07,35501.953125,35502.27017587262,0.365121541192041,38970.3865234375,41644.38296875,0.03069011685600313,0,0.0,-0.0,2.0,0.5,-0.0,0.760098941239088,0.9048151495507478,-0.0
