Adj Close,Volume,SMA_10,EMA_10,RSI,MACD,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_5,rolling_mean_10,rolling_mean_20,rolling_std_5,rolling_std_10,rolling_std_20,High,Low,Close,Date
-0.8849824943326118,-0.9041111359512362,-0.8840998392895154,-0.8851504923209749,-1.694101547706105,-0.13957241118682628,-0.8835598359432616,-0.8835696626087344,-0.8832677205321172,-0.8834630749212924,-0.8826536374292675,-0.8844848378668237,-0.8840998392895154,-0.884344448973115,-0.6958848840352835,-0.7234602464051862,-0.7458823269242906,-0.8839883089346322,-0.8848496068805026,335.59100341796875,2014-10-29
-0.8844611120822073,-0.903487285065411,-0.8843024741338137,-0.8852787265702009,-1.1667613186611352,-0.13999794865455611,-0.8847430913556827,-0.8833207909427919,-0.8833600078158786,-0.8830627269205622,-0.8832506242879958,-0.8845059956320769,-0.8843024741338137,-0.8843886256757767,-0.6956273017881011,-0.7246293941829652,-0.7452123801121417,-0.8843516684659422,-0.8848645382265649,345.30499267578125,2014-10-30
-0.8848359655241167,-0.9044050879176214,-0.8845624015283063,-0.8854522582434234,-1.3163250323691464,-0.1407531559316064,-0.8842212714909081,-0.8845050425722798,-0.8831109124537991,-0.883155097977968,-0.8828499190708918,-0.8846823064014261,-0.8845624015283063,-0.8844537833060538,-0.6949112196547578,-0.7273551815522078,-0.7441727978971306,-0.8845022618466104,-0.8847504849378941,338.3210144042969,2014-10-31
-0.8855107479105997,-0.9041900204101911,-0.8848722859298989,-0.8857177500937564,-1.741848057514129,-0.14219250469875516,-0.8845964395604305,-0.8839827833722191,-0.8842962285375862,-0.8829057764999446,-0.882942372547728,-0.8849754584678441,-0.8848722859298989,-0.8845972616831946,-0.691275984073245,-0.7297101140125448,-0.7424463395382503,-0.8848969168803194,-0.8856368469685089,325.7489929199219,2014-11-01
-0.8855030723346625,-0.9046102645475256,-0.8850478505429471,-0.8859335657699999,-1.7170008743072362,-0.14316289022800463,-0.8852717883153868,-0.8843582673066257,-0.8837734999093761,-0.8840921685526412,-0.8826928286089601,-0.8853168879553129,-0.8850478505429471,-0.8847725932948393,-0.6963299702483038,-0.7284853946036027,-0.7415073159786776,-0.8854996621672812,-0.8856604832220669,325.8919982910156,2014-11-02
-0.8854138679246036,-0.9043841058487301,-0.885214055424054,-0.88609381435996,-1.5792657430431463,-0.14363669799132378,-0.8852641062970701,-0.8850341846572956,-0.8841493213442584,-0.8835689654182975,-0.8838802792373613,-0.8854033808550023,-0.885214055424054,-0.8849718216739415,-0.695717071015987,-0.7285798613850923,-0.7416675383342446,-0.8852396386863145,-0.8853929834492813,327.5539855957031,2014-11-03
-0.8852561746420182,-0.9042432017046249,-0.8853046256850168,-0.8861960628459312,-1.6051742903354753,-0.14361684060637267,-0.8851748270146278,-0.8850264961712647,-0.8848258462373726,-0.8839451280045275,-0.8833566092673495,-0.8855627954958359,-0.8853046256850168,-0.8851464984012759,-0.7009726179566665,-0.7283524058225284,-0.7420196273198714,-0.8853569960190946,-0.8854152425888275,330.49200439453125,2014-11-04
-0.8847734372620971,-0.9040265778492418,-0.8853867700622292,-0.8861913610043604,-1.2448825633427352,-0.14273959495739366,-0.8850170013745514,-0.884937141722004,-0.8848181508406129,-0.8846222670121058,-0.8837331074901625,-0.8855502582177203,-0.8853867700622292,-0.885263536518914,-0.7002578896981311,-0.7296674456229256,-0.7423423673174872,-0.8847477929300503,-0.8851063621373719,339.4859924316406,2014-11-05
-0.8842472229696495,-0.904079681066019,-0.8854067366886901,-0.8860911963853781,-0.45979184819237906,-0.14113762535505261,-0.8845338588162522,-0.8847791832039414,-0.8847287160758809,-0.8846145646298611,-0.884410850684949,-0.8852969141605005,-0.8854067366886901,-0.8853571995706514,-0.6943304339298276,-0.730215850438312,-0.7430801076665404,-0.884243868039271,-0.884679848573398,349.2900085449219,2014-11-06
-0.8846162271837161,-0.9041818482821437,-0.8854888000192789,-0.8860767856214158,-0.6172047882679786,-0.1402828693238308,-0.8840072028537324,-0.884295633873903,-0.8845706155781753,-0.8845250486808546,-0.8844031414301408,-0.8851190965793948,-0.8854888000192789,-0.8854904251148558,-0.695654992987151,-0.7327716527847785,-0.7444340984123436,-0.8842561554899825,-0.8844951606016891,342.4150085449219,2014-11-07
-0.8844512891140266,-0.9046138118757194,-0.8854353776100978,-0.886034804922149,-0.2605834923028681,-0.13924984027385925,-0.8843765167859503,-0.8837685345044459,-0.8840866316140182,-0.8843668046676577,-0.8843135456092163,-0.8849260939615898,-0.8854353776100978,-0.8856101479513314,-0.6982168167595751,-0.7322111014899619,-0.7460452540938499,-0.8845554529836628,-0.884474334064265,345.4880065917969,2014-11-08
-0.8834971917657206,-0.9037981538573722,-0.8853384377763693,-0.8858258201981328,0.001838252261738953,-0.13694578106222255,-0.8842114402779664,-0.8841381593727801,-0.8835590584658677,-0.8838823813677781,-0.8841551604004784,-0.8845734077232585,-0.8853384377763693,-0.8856633571978798,-0.6950479564681813,-0.7288001114291848,-0.7471609540354098,-0.883684127227367,-0.8843585724143781,363.2640075683594,2014-11-09
-0.883300747143929,-0.903473116573344,-0.8851840434639279,-0.8856188756994686,0.12969597543613468,-0.13476964901452876,-0.8832565421223642,-0.8839729438820939,-0.8839290155683067,-0.8833543293158881,-0.8836703048668064,-0.8842781248384716,-0.8851840434639279,-0.8857164849259682,-0.6925946930501512,-0.7256129999441867,-0.7486245744879766,-0.8830965569740825,-0.8836254382783526,366.92401123046875,2014-11-10
-0.8832593652082749,-0.904233655409823,-0.884957625718509,-0.8854419829714741,0.0441336752226859,-0.13294315876622279,-0.8830599326177262,-0.8830172417700258,-0.8837636515751106,-0.8837246222463359,-0.8831417816527306,-0.8840800536448515,-0.884957625718509,-0.8857585039187567,-0.6907488936057695,-0.7246325854801885,-0.7499066299611065,-0.8832806524063973,-0.8832852642141084,367.69500732421875,2014-11-11
-0.8802608505272471,-0.9026750015633779,-0.8844304243495922,-0.8847484078858402,1.4838378360397795,-0.12712788954816692,-0.8830185159487651,-0.8828204667341408,-0.8828070904384936,-0.8835591081442212,-0.883512404982475,-0.8832067754394841,-0.8844304243495922,-0.885581482063727,-0.6655059207236749,-0.7116160145723809,-0.7433379738680659,-0.880213736436968,-0.8830510976625318,423.5610046386719,2014-11-12
-0.8804125324219346,-0.9019899065637905,-0.8839274485083775,-0.8842087010404405,1.3169248260549167,-0.12281697000598923,-0.8800174845094224,-0.8827790151952843,-0.8826101385330755,-0.8826016786906572,-0.8833467431979759,-0.8823969813678858,-0.8839274485083775,-0.8854119439847763,-0.6634962269694168,-0.706425331788459,-0.7392879376206911,-0.8787763162247841,-0.8812252597094765,420.7349853515625,2014-11-13
-0.8816425639406137,-0.9035179279430005,-0.8835640338001677,-0.8839922662641153,0.8659193529631347,-0.12129583349432865,-0.8801692937160328,-0.8797754571004908,-0.882568649735863,-0.8824045480024403,-0.8823884594639435,-0.8820251177642343,-0.8835640338001677,-0.8852745879508004,-0.6684190898306424,-0.7074802560798146,-0.7379100009976192,-0.8807632889844452,-0.8821252297787942,397.8179931640625,2014-11-14
-0.8828064701924165,-0.9042394539771127,-0.883366219253236,-0.8840282233243845,0.6486003996012628,-0.12188197412278731,-0.8814003576432146,-0.8799273941196772,-0.8795623919189436,-0.882363021543834,-0.8821911528829796,-0.8819260123772111,-0.883366219253236,-0.8852163569846867,-0.6715777872943905,-0.709762153522737,-0.7376222949172428,-0.8814839155995422,-0.8828845358068758,376.13299560546875,2014-11-15
-0.8821758624980908,-0.9044383906407091,-0.8831579060386785,-0.8839422170316552,0.7747299428761673,-0.12151300773858043,-0.8825652408022694,-0.8811594945153016,-0.8797144655054012,-0.8793540348008589,-0.8821495893717817,-0.8817087638182708,-0.8831579060386785,-0.8851215390742808,-0.6784688076540224,-0.7111688306647177,-0.7369857524982439,-0.8822573135144346,-0.8826865138741,387.8819885253906,2014-11-16
-0.8822013036089434,-0.902896971135643,-0.8829150412646911,-0.8838765049583078,0.7474255508751784,-0.12135025681662855,-0.8819341038168356,-0.88232535842329,-0.8809476733637728,-0.8795062464318881,-0.8791379178162657,-0.8820978358821683,-0.8829150412646911,-0.8850405880095049,-0.6840379858521964,-0.7145510342233329,-0.7364370415349601,-0.8812386489174282,-0.8825267282937403,387.4079895019531,2014-11-17
-0.8828566546344911,-0.9033808600144182,-0.8827546715757658,-0.8839426952311702,0.4675753781955899,-0.12226337609097872,-0.8819595662813029,-0.8816936900653141,-0.8821145851984163,-0.8807405737328564,-0.8792902652603545,-0.8825878965193601,-0.8827546715757658,-0.8849329602568144,-0.6948833416611659,-0.7183821042448196,-0.7367317810145517,-0.8821731425541421,-0.8828785296392931,375.197998046875,2014-11-18
-0.882569126839175,-0.9040726644872878,-0.8826613376578789,-0.88394422215265,0.42529275473199274,-0.12264320857409934,-0.8826154673659027,-0.8817191739673691,-0.8814823490708191,-0.8819085448299797,-0.8805256939079554,-0.8827736777385377,-0.8826613376578789,-0.8848371721689304,-0.6998214321247569,-0.7199507796452946,-0.7367212055554327,-0.8824840464648155,-0.8827254127209246,380.55499267578125,2014-11-19
-0.8837883165658934,-0.9037446654574895,-0.8827103716888957,-0.8841686305346648,-0.08802449677545018,-0.1247834380820225,-0.8823276982384449,-0.8823756272741246,-0.8815078558788584,-0.8812757347909794,-0.8816947071444158,-0.8829705436141223,-0.8827103716888957,-0.8847841314325654,-0.6906073734474791,-0.718595855518881,-0.7371543959139799,-0.8827180240115275,-0.8836684146605601,357.8399963378906,2014-11-20
-0.8841636007966358,-0.9035043476359458,-0.8828013091305988,-0.8844209289858062,-0.08978980171951396,-0.12705607380006248,-0.8835479112737705,-0.8820876158654881,-0.8821648992329713,-0.8813012647527857,-0.8810613324713795,-0.8833690966374332,-0.8828013091305988,-0.8847159275992531,-0.686011962064974,-0.7161149606346487,-0.7381195335069441,-0.8839858940691885,-0.8843664517260501,350.8479919433594,2014-11-21
-0.8840523884825455,-0.9042631115070335,-0.8831826176813942,-0.8846069988174721,-0.10366105571857041,-0.12870183715117658,-0.8839235104937021,-0.8833088562335756,-0.8818766289477797,-0.8819589045370245,-0.8810868852126685,-0.8837402498588202,-0.8831826176813942,-0.8846424818718985,-0.6888366281588926,-0.7183757865999574,-0.7392160094590982,-0.8836203295910634,-0.8839936590602001,352.9200134277344,2014-11-22
-0.8832659138537287,-0.9042694305920334,-0.8834695774194875,-0.8846152823609034,-0.1479092123736499,-0.12885956054709405,-0.8838122048352244,-0.8836847716813894,-0.883098967017173,-0.8816703725749111,-0.8817451117856475,-0.8838223086988921,-0.8834695774194875,-0.8845337345050415,-0.6907156832073893,-0.7245928254009696,-0.740523358764845,-0.8833050686670247,-0.8838670990877444,367.572998046875,2014-11-23
-0.882765248778837,-0.9034481317232625,-0.8835824839322826,-0.8845304186471717,-0.06868057170395556,-0.1282636502607776,-0.8830250700907263,-0.883573372311448,-0.8834752203533245,-0.8828938202198662,-0.8814563223766603,-0.8838616322819045,-0.8835824839322826,-0.8844076230428227,-0.6926982722911249,-0.7271781129408602,-0.7418304069222029,-0.8824458188403798,-0.8831236054896593,376.9010009765625,2014-11-24
-0.882848603961053,-0.9037337866373498,-0.8835867212540364,-0.88447624193607,-0.10239521584250887,-0.12793005482505293,-0.8825239847901147,-0.8827855748553678,-0.8833637208530263,-0.8832704150994232,-0.8826808616607155,-0.8836732144705777,-0.8835867212540364,-0.8843101719120163,-0.6906904156107948,-0.7272095108151377,-0.74279647731235,-0.8820524265233063,-0.8826764856592448,375.3479919433594,2014-11-25
-0.8832231363588131,-0.9040898467768959,-0.8836920438125406,-0.8845004695145643,-1.2700181686519432,-0.12822756066563443,-0.8826074099352526,-0.8822840676765015,-0.88257521529204,-0.8831588143856196,-0.8830577925625757,-0.8834846459123901,-0.8836920438125406,-0.8842583240983819,-0.69473507734818,-0.7286586931191522,-0.7433312702913603,-0.8829452280769984,-0.8831706039191394,368.3699951171875,2014-11-26
-0.8831533600337287,-0.904602747751275,-0.8837877905147734,-0.8845075203006514,-1.2015598824798548,-0.12837252906128777,-0.8829822566911621,-0.8823675630596898,-0.8820732573377985,-0.8823695930598847,-0.8829460922713988,-0.8833043855096094,-0.8837877905147734,-0.8841842615507792,-0.702402806958818,-0.7305918864668974,-0.7443420008195184,-0.8831398242480342,-0.8830347320328895,369.6700134277344,2014-11-27
-0.882789617012558,-0.9038636922422421,-0.8837810486546709,-0.8844467100222029,-0.6798392660683488,-0.12797051303706414,-0.882912421800366,-0.8827427254099602,-0.8821568277700873,-0.881867179454058,-0.882156166751364,-0.8832088852386829,-0.8837810486546709,-0.8841001338368467,-0.7027558729444263,-0.7304723585376666,-0.7453395180960881,-0.8826753336131962,-0.8835761816509263,376.4469909667969,2014-11-28
-0.882840928385116,-0.9042577709953287,-0.8838083832758216,-0.884406348132521,-0.22838458255480554,-0.12774575286669884,-0.8825483734769471,-0.8826728317231431,-0.8825323273317803,-0.8819508257472822,-0.8816533048596308,-0.8832240594373727,-0.8838083832758216,-0.8840669083058296,-0.703153391471488,-0.7311123036492495,-0.7455544759721211,-0.8824252355977625,-0.8828218897302724,375.4909973144531,2014-11-29
-0.8827037393405973,-0.9045795113201816,-0.8836993091811194,-0.8843482138436196,-0.49569102000165294,-0.1273893790544632,-0.8825997279169359,-0.8823084768968771,-0.8824623708216294,-0.882326666168143,-0.8817370257874866,-0.8831950132432657,-0.8836993091811194,-0.8840366827868179,-0.7023286513724526,-0.7311637941590466,-0.7456905487226918,-0.8826916640005463,-0.8827577555634365,378.0469970703125,2014-11-30
-0.8826394387838351,-0.9044458132232541,-0.8835460267888209,-0.8842888799256157,-0.4455704018112348,-0.1270395323817777,-0.8824624237248508,-0.882359874573659,-0.88209768849819,-0.8822566461550743,-0.8821132015574737,-0.8830779785041468,-0.8835460267888209,-0.884005296935874,-0.7032073307445543,-0.7333120512994219,-0.745822421475694,-0.8826320679416768,-0.8825726253683025,379.2449951171875,2014-12-01
-0.8825283345764481,-0.9044145249037042,-0.8833927552686306,-0.8842199976066164,-0.015025753278414699,-0.1266309893904062,-0.8823980691983809,-0.8822224547811904,-0.8821491323733276,-0.8818916327917989,-0.8820431190680216,-0.8829526572856404,-0.8833927552686306,-0.8841200959081073,-0.7052665257449127,-0.7367542204947081,-0.7483612303589591,-0.8826123243735735,-0.8825068383283609,381.31500244140625,2014-12-02
-0.8828667445934696,-0.9043637223752052,-0.8833526114921615,-0.8842255815251593,-0.387599978533696,-0.12683225503237328,-0.8822868717373442,-0.8821580460727773,-0.8820115890622713,-0.8819431233650376,-0.8816777800162209,-0.8829681218116172,-0.8833526114921615,-0.8842443486167576,-0.7047892579652068,-0.7375667258033598,-0.7515195644966306,-0.8826654626303607,-0.8827006179428804,375.010009765625,2014-12-03
-0.8831569029852336,-0.9043018067935972,-0.8833919994923912,-0.8842832604434444,0.25705396040161255,-0.12743910286306592,-0.8826255657937367,-0.8820467549913714,-0.8819471224606495,-0.8818054551992455,-0.8817293165326785,-0.8830314765461205,-0.8833919994923912,-0.8843210171013701,-0.7019762929975815,-0.7371493981281773,-0.7526097791619514,-0.8828949774031771,-0.8830635488582064,369.60400390625,2014-12-04
-0.8827677712685816,-0.9042678586285491,-0.8833838702854081,-0.8842592260646849,0.8203822119193912,-0.12737281894717883,-0.8829159677255941,-0.882385734204118,-0.8818357313462211,-0.8817409300781621,-0.8815915255304468,-0.8830443153179576,-0.8833838702854081,-0.8843190578387748,-0.7020657212745802,-0.7371006258202439,-0.7525996103738338,-0.8828667810048048,-0.8831739096653509,376.85400390625,2014-12-05
-0.8828788214226169,-0.9046932506860357,-0.8833492431154084,-0.8842598880651966,0.6561127176076771,-0.12750444218729962,-0.8825265093970733,-0.8826763806337885,-0.8821750152474911,-0.8816294378486155,-0.8815269428358782,-0.8830923129213063,-0.8833492431154084,-0.8843546474880544,-0.7024614428617917,-0.73781553119666,-0.7530797285048813,-0.8829058467013221,-0.8828880063359604,374.7850036621094,2014-12-06
-0.8828621828181846,-0.9047201963263308,-0.8833199599159804,-0.8842573841909973,0.16618055498148632,-0.12760465844355262,-0.8826376527593894,-0.8822865944089999,-0.8824659229221824,-0.8819690297343415,-0.8814153511257549,-0.8831592514243117,-0.8833199599159804,-0.8843881067108516,-0.7046306507804546,-0.738491596581155,-0.7535940896757389,-0.8830190553369331,-0.8827596287075258,375.0950012207031,2014-12-07
-0.8835699197314023,-0.9040743874009081,-0.8833984336388898,-0.8843848789156737,-0.9140664120546607,-0.12872841403491078,-0.8826210001895942,-0.8823978313461379,-0.8820757863414285,-0.8822602014800413,-0.8817552460173202,-0.8833002421057032,-0.8833984336388898,-0.8844242181446164,-0.6997359972513267,-0.7359210930415617,-0.7534083559999054,-0.8830328650983092,-0.8833871403847405,361.90899658203125,2014-12-08
-0.8840900145292488,-0.9033447881371132,-0.8835240521169462,-0.884584390333775,-1.1618659609707016,-0.13036947418257805,-0.8833293311311727,-0.8823811647560609,-0.882187123262922,-0.8818697107533873,-0.8820466775652794,-0.883487336366163,-0.8835240521169462,-0.8845012181763318,-0.692924861281996,-0.7321289367467643,-0.7528886688420331,-0.8837134805818445,-0.8843202250857415,352.218994140625,2014-12-09
-0.8844042184726042,-0.9042030073270564,-0.8836950664233115,-0.884805138476298,-1.1313337435621447,-0.13209888693172758,-0.8838498624627855,-0.8830900920620132,-0.8821704416922252,-0.8819811487408055,-0.881655838417549,-0.8838154534936186,-0.8836950664233115,-0.8845324002725903,-0.6896194298668111,-0.7289543031331454,-0.7520706138419352,-0.8842744280252541,-0.8842423164158717,346.364990234375,2014-12-10
-0.8841819560044786,-0.9033699916046328,-0.8838501947677762,-0.8849450679268703,-0.9789912808472817,-0.13310071952706268,-0.8841643301285073,-0.8836110616440584,-0.8828800062113337,-0.8819644520274377,-0.8817673758371454,-0.8840767395128909,-0.8838501947677762,-0.8845333295664463,-0.691794916309485,-0.7281226974144424,-0.7520459570937972,-0.8838032696697053,-0.8846611709391572,350.5060119628906,2014-12-11
