Date,change_tomorrow
2015-04-16,-2.5533664298020176
2015-04-17,0.2122168276112002
2015-04-18,-0.33962115156007666
2015-04-19,0.9019440815863478
2015-04-20,4.523753762422745
2015-04-21,-0.46674396320105505
2015-04-22,0.9667560487105264
2015-04-23,-2.2458792930765803
2015-04-24,-2.15469145925018
2015-04-25,-3.171857515463228
2015-04-26,4.298562930909933
2015-04-27,-1.519116167790413
2015-04-28,-0.020812845688356063
2015-04-29,4.377397543124683
2015-04-30,-1.7519937665393837
2015-05-01,1.2135521277350292
2015-05-02,2.2583017809305717
2015-05-03,-0.5606256883493588
2015-05-04,-1.2269146526016517
2015-05-05,-2.7587037194319652
2015-05-06,3.1820143615233776
2015-05-07,2.6773257039911513
2015-05-08,-0.8398416475999149
2015-05-09,-0.639209745416558
2015-05-10,0.7689192490491714
2015-05-11,-0.4338254633289518
2015-05-12,-2.0031562429334793
2015-05-13,0.23298201196737534
2015-05-14,0.2845036447895355
2015-05-15,-0.6148538660783132
2015-05-16,0.2740695052585673
2015-05-17,-1.57595650347222
2015-05-18,-0.5091679237759772
2015-05-19,0.8849742746177669
2015-05-20,0.5634257948128996
2015-05-21,2.081986499399069
2015-05-22,-0.6179096840791987
2015-05-23,0.8636575953942627
2015-05-24,-1.620767706736781
2015-05-25,0.0025290170926783873
2015-05-26,0.07038323138964797
2015-05-27,0.05265197360382334
2015-05-28,-0.13159721290385562
2015-05-29,-1.607487540622854
2015-05-30,-1.370606345121339
2015-05-31,-3.2584838625464574
2015-06-01,1.2741190244100253
2015-06-02,0.03143307673008078
2015-06-03,-0.6909593969185668
2015-06-04,0.2791665485271322
2015-06-05,0.29563442642031035
2015-06-06,-1.2284612112677618
2015-06-07,2.4543858776279737
2015-06-08,0.24405614856947144
2015-06-09,-0.10708355338135966
2015-06-10,0.39268106895818944
2015-06-11,0.12044107987606578
2015-06-12,1.0412983726220792
2015-06-13,0.48856376483341624
2015-06-14,1.3850001082444052
2015-06-15,5.608723165449858
2015-06-16,-0.6462539563383274
2015-06-17,-0.11123895860039035
2015-06-18,-1.7992203486616454
2015-06-19,0.24713423231327303
2015-06-20,-0.5197936287937965
2015-06-21,1.233250407416886
2015-06-22,-1.1027606617613372
2015-06-23,-1.572045763869201
2015-06-24,0.940694409748577
2015-06-25,0.3263619744608204
2015-06-26,2.946735404067913
2015-06-27,-0.7947455709338413
2015-06-28,3.132680546373212
2015-06-29,2.283783835515596
2015-06-30,-1.7210469110069404
2015-07-01,-1.2564012660256862
2015-07-02,0.36046282104733596
2015-07-03,1.7440522034196548
2015-07-04,4.0553442771613435
2015-07-05,-1.0716260709029202
2015-07-06,-1.0604522191783206
2015-07-07,1.6906412348447586
2015-07-08,-0.5783227800572277
2015-07-09,5.498892549623169
2015-07-10,2.8046937403745975
2015-07-11,5.7104851622099435
2015-07-12,-6.441623715716527
2015-07-13,-1.5967204621842424
2015-07-14,-0.5720130535354029
2015-07-15,-2.783289181139592
2015-07-16,0.49486019364169964
2015-07-17,-1.6627745517407089
2015-07-18,-0.47036600480225843
2015-07-19,1.9237776466805911
2015-07-20,-1.1412628826742877
2015-07-21,0.5010342348808483
2015-07-22,-0.4249149915748873
2015-07-23,4.242086896723729
2015-07-24,0.14512649704974123
2015-07-25,1.362898672520929
2015-07-26,0.3194521918737814
2015-07-27,0.27273620553693867
2015-07-28,-1.6702944426266075
2015-07-29,-0.6492418281825119
2015-07-30,-1.0792169445519306
2015-07-31,-1.0827307325427915
2015-08-01,0.3584395816469965
2015-08-02,-0.49320441364235634
2015-08-03,1.399279672219933
2015-08-04,-1.1834734644124767
2015-08-05,-1.1863839172009172
2015-08-06,0.3605328026453525
2015-08-07,-7.121913859933238
2015-08-08,1.5414034150564526
2015-08-09,-0.23178681474929075
2015-08-10,2.1879777083722685
2015-08-11,-1.5053830455688866
2015-08-12,-0.8694413149646918
2015-08-13,0.6022305584252874
2015-08-14,-1.578658802172983
2015-08-15,-1.177533483725246
2015-08-16,-0.2058235319029489
2015-08-17,-22.217757142507068
2015-08-18,6.884037069828464
2015-08-19,3.682175543432664
2015-08-20,-1.1957766755051669
2015-08-21,-0.9457879509808587
2015-08-22,-0.9733982180770484
2015-08-23,-8.396404494382015
2015-08-24,5.015138707160672
2015-08-25,1.8695397180822249
2015-08-26,-0.4724835156211249
2015-08-27,2.863921162526195
2015-08-28,-0.7032802345887657
2015-08-29,-0.44544183025692075
2015-08-30,0.5629056274644384
2015-08-31,-0.8482329728327631
2015-09-01,0.5072287652442165
2015-09-02,-0.9248042050781669
2015-09-03,1.3525976938688067
2015-09-04,2.0087708220998257
2015-09-05,2.0100897344560997
2015-09-06,0.0029201049736360396
2015-09-07,1.5434673838342183
2015-09-08,-2.283680166124036
2015-09-09,0.1295746469553105
2015-09-10,0.6788597002526542
2015-09-11,-2.0737199246910754
2015-09-12,-2.046318904411071
2015-09-13,0.057232698785381064
2015-09-14,-0.14762936667584992
2015-09-15,-0.5294827899943177
2015-09-16,0.31286460478799905
2015-09-17,1.358518494260963
2015-09-18,-0.6401964257759296
2015-09-19,-0.12152941619023583
2015-09-20,-1.8173806193058306
2015-09-21,1.5319660910793953
2015-09-22,-0.14546946502898006
2015-09-23,1.8104379719758312
2015-09-24,0.26153771379153756
2015-09-25,-0.3430916049571575
2015-09-26,-0.6801052290476894
2015-09-27,2.66995950208041
2015-09-28,-1.0372356182524634
2015-09-29,-0.2656099753671981
2015-09-30,0.6268173885540018
2015-10-01,-0.10788211404959558
2015-10-02,0.6019337685579162
2015-10-03,-0.19768111033933167
2015-10-04,0.8835870085452724
2015-10-05,2.308355117532357
2015-10-06,-1.2734173800066584
2015-10-07,-0.2744458547063511
2015-10-08,0.6669914455299186
2015-10-09,0.41234196418453717
2015-10-10,0.8536768925360705
2015-10-11,-0.7101294715486928
2015-10-12,1.6833115660483178
2015-10-13,0.9845679070282554
2015-10-14,0.9165652893997955
2015-10-15,3.252183065308467
2015-10-16,2.871351681466139
2015-10-17,-3.438658436361819
2015-10-18,0.6810001130636789
2015-10-19,2.236299860336022
2015-10-20,-1.198402191536907
2015-10-21,2.8285971579160907
2015-10-22,0.8944042314199652
2015-10-23,1.831321285679277
2015-10-24,0.7141853598671033
2015-10-25,0.5678216566777694
2015-10-26,2.8891604674220916
2015-10-27,3.5552779815669067
2015-10-28,2.943078551682299
2015-10-29,4.316876676296633
2015-10-30,-4.408188727458917
2015-10-31,3.461567784534536
2015-11-01,9.900078923970812
2015-11-02,10.46758010791602
2015-11-03,1.9792829592789496
2015-11-04,-6.524840980065805
2015-11-05,-3.1735526602417297
2015-11-06,3.1080344169039043
2015-11-07,-3.512347804650817
2015-11-08,1.8116634956522937
2015-11-09,-12.896537383509932
2015-11-10,-8.272680086261964
2015-11-11,8.004682071717461
2015-11-12,-0.4154431801725478
2015-11-13,-1.1555768882422157
2015-11-14,-3.9791924640834697
2015-11-15,3.200299242049931
2015-11-16,1.29605040271904
2015-11-17,-0.15063146186398146
2015-11-18,-2.588083931787888
2015-11-19,-1.281584364392141
2015-11-20,1.5003345548068703
2015-11-21,-0.7367414190707189
2015-11-22,-0.46124106106322227
2015-11-23,-0.9373652830618306
2015-11-24,2.4862445597970906
2015-11-25,6.940489924978033
2015-11-26,1.496472990849207
2015-11-27,-0.18495113128114138
2015-11-28,3.7471637427237026
2015-11-29,1.5973157673594973
2015-11-30,-4.09199960902531
2015-12-01,-0.9190184403526258
2015-12-02,0.5148868352019775
2015-12-03,0.5884151636770696
2015-12-04,6.624516548776738
2015-12-05,-0.04270136026596205
2015-12-06,1.707308830759291
2015-12-07,4.819239947689569
2015-12-08,0.4789696539514443
2015-12-09,-0.5015859659349253
2015-12-10,8.06725376498133
2015-12-11,-3.894504707526636
2015-12-12,-0.28633776683839596
2015-12-13,2.347461579409793
2015-12-14,4.542886934823153
2015-12-15,-2.283193637577141
2015-12-16,0.25083701555942417
2015-12-17,1.6259133482084964
2015-12-18,-0.27989288265310996
2015-12-19,-4.435884097383269
2015-12-20,-0.9223963032069848
2015-12-21,-0.4734652346764179
2015-12-22,1.3175851765476532
2015-12-23,2.765802120981309
2015-12-24,0.14660931958406787
2015-12-25,-9.197560723381159
2015-12-26,1.3123721406122724
2015-12-27,-0.12882628744261826
2015-12-28,2.4721547884136053
2015-12-29,-1.4914928190482568
2015-12-30,0.9166961458645151
2015-12-31,0.8673114882621902
2016-01-01,-0.20672544528945735
2016-01-02,-0.7969568364725399
2016-01-03,0.7111708776068149
2016-01-04,-0.2618325736790439
2016-01-05,-0.665333751798336
2016-01-06,6.318768535570274
2016-01-07,-1.0630348933817313
2016-01-08,-1.255335246384881
2016-01-09,0.08482422305147175
2016-01-10,0.09745415316322337
2016-01-11,-2.9236398633016414
2016-01-12,-0.7676278536890235
2016-01-13,-0.4798916219104221
2016-01-14,-18.10853516527091
2016-01-15,5.9878350518711265
2016-01-16,-1.3698700121831164
2016-01-17,1.2575905153112465
2016-01-18,-1.8463846267099848
2016-01-19,9.537877619888956
2016-01-20,-2.429671219436358
2016-01-21,-7.260279612283815
2016-01-22,1.29009266139547
2016-01-23,3.8414701473446167
2016-01-24,-2.8706276169403244
2016-01-25,0.10888656637667582
2016-01-26,0.7137138416382305
2016-01-27,-3.861006587589899
2016-01-28,-0.21477161636993536
2016-01-29,-0.3222678153333769
2016-01-30,-2.572900133625655
2016-01-31,1.1496937370396476
2016-02-01,0.371746757433955
2016-02-02,-1.2161116417593876
2016-02-03,5.042426040731252
2016-02-04,-0.787735273326251
2016-02-05,-2.6630603184195634
2016-02-06,0.02601878408736713
2016-02-07,-0.8496531575140631
2016-02-08,0.6866493779519978
2016-02-09,1.4725560164767337
2016-02-10,-0.525477187335377
2016-02-11,1.199441211671659
2016-02-12,1.9386988075512535
2016-02-13,3.774286084058187
2016-02-14,-1.7604391645648532
2016-02-15,1.7922022035163687
2016-02-16,2.121911541229282
2016-02-17,1.4326188169953902
2016-02-18,-0.3773856396768194
2016-02-19,3.746648339719605
2016-02-20,0.3723815218145021
2016-02-21,-0.2398682220164483
2016-02-22,-4.043389135757658
2016-02-23,0.9928096560663735
2016-02-24,-0.09680509404550453
2016-02-25,1.7604920414918457
2016-02-26,0.08485277732679375
2016-02-27,0.2272148253660844
2016-02-28,0.9579670983802968
2016-02-29,-0.5915580676541188
2016-03-01,-2.6260048748775633
2016-03-02,-0.5544900142292031
2016-03-03,-2.6067143143267746
2016-03-04,-2.588558266349872
2016-03-05,1.7505202008751164
2016-03-06,1.5963500382389473
2016-03-07,-0.08431235778694202
2016-03-08,0.2140482378720443
2016-03-09,0.5444396475441593
2016-03-10,1.0811236814060154
2016-03-11,-2.4454379955064054
2016-03-12,0.5895232649684723
2016-03-13,0.5698293399307053
2016-03-14,0.09404272812499892
2016-03-15,0.04340407370393429
2016-03-16,0.8582585867758397
2016-03-17,-2.703711881064108
2016-03-18,0.21829923039855537
2016-03-19,0.800233133037187
2016-03-20,-0.10839352816798264
2016-03-21,1.1437714325756132
2016-03-22,-0.01148312057925871
2016-03-23,-0.39553226199262603
2016-03-24,0.18768759981671046
2016-03-25,0.18375751776787963
2016-03-26,2.066712832935602
2016-03-27,-0.5973224903373486
2016-03-28,-1.8522689406139659
2016-03-29,-0.4098158341126146
2016-03-30,0.4590499741640164
2016-03-31,0.2945228189288107
2016-04-01,0.6921314702469705
2016-04-02,0.007366492118510148
2016-04-03,0.12813292978641755
2016-04-04,0.6098621660261871
2016-04-05,-0.1457216482993795
2016-04-06,-0.1580147075172178
2016-04-07,-0.5700016175407718
2016-04-08,-0.2236441717612836
2016-04-09,0.5107135910160654
2016-04-10,0.2175250469104717
2016-04-11,0.6366567221426922
2016-04-12,-0.34361028903595603
2016-04-13,0.12916035412249283
2016-04-14,1.2638667192771846
2016-04-15,0.1994970154829745
2016-04-16,-0.7423986130677518
2016-04-17,0.27812450379413045
2016-04-18,1.5884859382741978
2016-04-19,1.3321593383591068
2016-04-20,1.7880581727492184
2016-04-21,-0.8273911040119986
2016-04-22,1.0093704161230899
2016-04-23,1.8041412411744284
2016-04-24,0.6222020928958516
2016-04-25,1.000451521541168
2016-04-26,-4.8128182238429185
2016-04-27,0.9629997352036179
2016-04-28,1.3372970460317601
2016-04-29,-1.5120944960016258
2016-04-30,0.787166104771786
2016-05-01,-1.6205297759632753
2016-05-02,1.2513722792376392
2016-05-03,-0.8018411570941852
2016-05-04,0.2799320239047165
2016-05-05,2.529788474589867
2016-05-06,-0.2326940652398024
2016-05-07,0.0026155185704812567
2016-05-08,0.4202104206696977
2016-05-09,-2.1264402863039544
2016-05-10,0.40488059615270133
2016-05-11,0.4481413351378638
2016-05-12,0.19839405494261886
2016-05-13,0.00021431307268837685
2016-05-14,0.4145838874590968
2016-05-15,-0.74973056400367
2016-05-16,-0.08374154421908475
2016-05-17,0.18388992918351166
2016-05-18,-3.625130627394779
2016-05-19,0.8947850303679172
2016-05-20,0.11552510937598015
2016-05-21,-0.8797605068612047
2016-05-22,1.0879086683031836
2016-05-23,0.4094319759160858
2016-05-24,0.804719646277674
2016-05-25,0.8348339684879691
2016-05-26,4.241080003516718
2016-05-27,10.673909726600394
2016-05-28,-0.723445136346812
2016-05-29,1.4293981772592335
2016-05-30,-0.46633283667738556
2016-05-31,1.0306929818548527
2016-06-01,0.19554957929498462
2016-06-02,5.485297899111641
2016-06-03,0.6168768161419314
2016-06-04,0.39132000760475627
2016-06-05,1.8034723318168133
2016-06-06,-1.550476793340505
2016-06-07,0.8678892620858303
2016-06-08,-1.220788087783209
2016-06-09,0.49179454593190064
2016-06-10,4.822106076937893
2016-06-11,9.818456915076645
2016-06-12,4.485101853507856
2016-06-13,-2.7447608433575743
2016-06-14,1.282990777083859
2016-06-15,9.37468887368491
2016-06-16,-2.323244465724672
2016-06-17,0.9676979614969272
2016-06-18,0.9890290613841279
2016-06-19,-3.602015148801896
2016-06-20,-10.586338602797586
2016-06-21,-11.83258735108299
2016-06-22,4.465062393630825
2016-06-23,6.211045077002297
2016-06-24,-0.026465089069604986
2016-06-25,-5.681260885246231
2016-06-26,3.9537627796355945
2016-06-27,-1.2788308134436432
2016-06-28,-1.1112787746765163
2016-06-29,4.967343497565658
2016-06-30,0.437537013441891
2016-07-01,3.8945469577310377
2016-07-02,-6.837784485288534
2016-07-03,3.6564832189072582
2016-07-04,-1.9436993842032013
2016-07-05,0.9897641706956173
2016-07-06,-5.7401127854796785
2016-07-07,3.894989090514167
2016-07-08,-2.390774818104524
2016-07-09,-0.246402097016718
2016-07-10,-0.2626364766810996
2016-07-11,2.5418708516271704
2016-07-12,-1.5406417948141238
2016-07-13,0.5485649627386513
2016-07-14,0.780544724881449
2016-07-15,-0.3765284836782401
2016-07-16,2.7510057260630716
2016-07-17,-0.9438284814097475
2016-07-18,-0.03596631557254426
2016-07-19,-1.0784404244665868
2016-07-20,-0.10119721277215277
2016-07-21,-2.2122017587292486
2016-07-22,0.7531029371647624
2016-07-23,0.8663349544828725
2016-07-24,-1.0989178130445643
2016-07-25,-0.3548703701501399
2016-07-26,0.3924482853729816
2016-07-27,0.10426670734217103
2016-07-28,0.29787748357813504
2016-07-29,-0.2969263782473197
2016-07-30,-4.86103552457533
2016-07-31,-3.0364355351167216
2016-08-01,-10.741680822710586
2016-08-02,3.3353557865151595
2016-08-03,2.0636776708296556
2016-08-04,-0.5644745717377386
2016-08-05,2.1666317935692625
2016-08-06,0.8287616265592601
2016-08-07,-0.27679133945879286
2016-08-08,-0.5534169867251304
2016-08-09,0.7265630733935491
2016-08-10,-0.5063539264134276
2016-08-11,-0.26567103308998696
2016-08-12,-0.336586176296394
2016-08-13,-2.6495539033855042
2016-08-14,-0.5699584447892425
2016-08-15,1.766253264404416
2016-08-16,-0.7367244521709893
2016-08-17,0.19187797687176822
2016-08-18,0.22792622129159668
2016-08-19,1.042985674239949
2016-08-20,-0.0669246074452845
2016-08-21,0.9279897010005089
2016-08-22,-0.5721506682257349
2016-08-23,-0.5572339633622025
2016-08-24,-0.41903495824440196
2016-08-25,0.3260607926585668
2016-08-26,-1.7026107912476496
2016-08-27,0.6908665279729553
2016-08-28,0.03396706990912435
2016-08-29,0.5880482262958342
2016-08-30,-0.3529287111791346
2016-08-31,-0.5537287881806296
2016-09-01,0.5619115470245961
2016-09-02,3.7904603613572174
2016-09-03,1.712358748754872
2016-09-04,-0.3369566300151172
2016-09-05,0.6300328664545662
2016-09-06,0.6684683576978045
2016-09-07,1.879558090625788
2016-09-08,-0.5546913239695916
2016-09-09,0.10391979068032908
2016-09-10,-2.767340101347182
2016-09-11,0.25055559441201636
2016-09-12,0.16381806697285395
2016-09-13,0.2362912921331728
2016-09-14,-0.5812340389085735
2016-09-15,-0.02998598441814604
2016-09-16,-0.16320788296895206
2016-09-17,0.6378390452690175
2016-09-18,-0.10620568397272656
2016-09-19,-0.1504126188070165
2016-09-20,-1.8693868948614467
2016-09-21,-0.1427160951779083
2016-09-22,1.0855259860748645
2016-09-23,-0.036005804682637255
2016-09-24,-0.29942300501233365
2016-09-25,1.1869293227775413
2016-09-26,-0.30965347970239865
2016-09-27,-0.23779091033142574
2016-09-28,0.15931599526546325
2016-09-29,0.6629096713499982
2016-09-30,0.6918735598807735
2016-10-01,-0.5059719618278002
2016-10-02,0.20272829691978522
2016-10-03,-0.3161264393730434
2016-10-04,0.3766474214230042
2016-10-05,0.08319613339100584
2016-10-06,0.6643714561795133
2016-10-07,0.32094555460091545
2016-10-08,-0.3819942176367608
2016-10-09,0.3622013020038839
2016-10-10,3.443919277364005
2016-10-11,-0.7670647784737472
2016-10-12,0.09328002352512188
2016-10-13,0.5609155893092521
2016-10-14,-0.2711979155118671
2016-10-15,0.46521839466645565
2016-10-16,-0.3814166155329257
2016-10-17,-0.1932677830804641
2016-10-18,-1.1799787811554996
2016-10-19,0.05341544922624619
2016-10-20,0.31146034809718115
2016-10-21,3.722231327487291
2016-10-22,-0.03394191288410564
2016-10-23,-0.506300869555476
2016-10-24,0.5819793386289573
2016-10-25,3.0540882739678588
2016-10-26,1.4541309460049057
2016-10-27,0.1940130143243235
2016-10-28,3.4749800615477944
2016-10-29,-1.7973553264795994
2016-10-30,-0.12725598566791785
2016-10-31,3.9492080282487296
2016-11-01,1.4896757568252816
2016-11-02,-7.569183441438021
2016-11-03,2.0668728728370778
2016-11-04,0.026022141293369216
2016-11-05,1.1389589053504734
2016-11-06,-1.193375264689589
2016-11-07,0.946264665546015
2016-11-08,1.8561438907081396
2016-11-09,-1.0815717644224954
2016-11-10,0.12241773884068552
2016-11-11,-1.610797806884845
2016-11-12,-0.43060922219606557
2016-11-13,0.42409945958225004
2016-11-14,0.9271846716994991
2016-11-15,4.377730063462959
2016-11-16,-0.43469747986168983
2016-11-17,1.4114214515238754
2016-11-18,0.004125225943418798
2016-11-19,-2.816592956743391
2016-11-20,1.112209301989564
2016-11-21,1.6103077895014195
2016-11-22,-0.9069359645386577
2016-11-23,-0.5815286553309207
2016-11-24,0.18337318269662228
2016-11-25,-0.8522057394867222
2016-11-26,-0.4572248623668784
2016-11-27,0.5134477369777901
2016-11-28,-0.028409901780057645
2016-11-29,1.3527017734786595
2016-11-30,1.4645069737563188
2016-12-01,2.721273476494357
2016-12-02,-0.8803600017855739
2016-12-03,0.3510890622605567
2016-12-04,-1.999735972875194
2016-12-05,0.7228229973757827
2016-12-06,0.5087693160350626
2016-12-07,0.34742394677119703
2016-12-08,0.25673190692034886
2016-12-09,0.2395943984911275
2016-12-10,-0.6390552325685084
2016-12-11,1.3275387696293217
2016-12-12,0.0600924414890458
2016-12-13,0.11836343706177477
2016-12-14,-0.43606961111510856
2016-12-15,0.8687615066848009
2016-12-16,0.7488340998979548
2016-12-17,-0.037816424959635775
2016-12-18,0.27550415288901675
2016-12-19,1.0191324928636503
2016-12-20,4.0040500817185904
2016-12-21,3.5000084365111594
2016-12-22,6.2304801617075745
2016-12-23,-2.5769269945607576
2016-12-24,-0.2944753621553886
2016-12-25,1.259021180633968
2016-12-26,2.741970380226555
2016-12-27,4.3777131102993305
2016-12-28,-0.24900037774826522
2016-12-29,-1.2753380024780103
2016-12-30,0.2599245786801929
2016-12-31,3.464005291578176
2017-01-01,2.29263399001407
2017-01-02,2.116221503643312
2017-01-03,9.603112114870605
2017-01-04,-13.94836832233366
2017-01-05,-12.323087371574815
2017-01-06,0.702634651544709
2017-01-07,0.2868695761910067
2017-01-08,-0.927194510197249
2017-01-09,0.5344414817879062
2017-01-10,-16.70470261138648
2017-01-11,3.364291997815927
2017-01-12,2.3240771920083336
2017-01-13,-0.6808333175477577
2017-01-14,0.4120217421755168
2017-01-15,1.1708508598852307
2017-01-16,8.41511123946399
2017-01-17,-2.4046441401070595
2017-01-18,1.3853176679647472
2017-01-19,-0.4521653075884702
2017-01-20,2.903375983630885
2017-01-21,0.3118910415039311
2017-01-22,-0.3974920643735613
2017-01-23,-3.173005973560117
2017-01-24,0.9822038846204251
2017-01-25,1.7485016525174868
2017-01-26,0.23528148571283491
2017-01-27,0.19965785239094425
2017-01-28,-0.22773946164831305
2017-01-29,0.09626952123669152
2017-01-30,5.154662064472526
2017-01-31,1.8826655117364033
2017-02-01,2.2511343955187946
2017-02-02,1.7584105199191735
2017-02-03,1.2455642851934234
2017-02-04,-1.5145968337098248
2017-02-05,1.0412809651332622
2017-02-06,2.1858907717095866
2017-02-07,0.1617928066849239
2017-02-08,-6.9074944952946415
